concept_id,concept_code,concept_name,vocabulary_id,pcornet_vocabulary_id,cc_decimal_removal
45543925,O26.30,"Retained intrauterine contraceptive device in pregnancy, unspecified trimester",ICD10CM,10,FALSE
45543926,O26.4,Herpes gestationis,ICD10,10,FALSE
45543927,O26.53,"Maternal hypotension syndrome, third trimester",ICD10CM,10,FALSE
45543928,O26.821,"Pregnancy related peripheral neuritis, first trimester",ICD10CM,10,FALSE
45543929,O26.841,"Uterine size-date discrepancy, first trimester",ICD10CM,10,FALSE
45543930,O26.853,"Spotting complicating pregnancy, third trimester",ICD10CM,10,FALSE
45543931,O26.873,"Cervical shortening, third trimester",ICD10CM,10,FALSE
45543932,O29.011,"Aspiration pneumonitis due to anesthesia during pregnancy, first trimester",ICD10CM,10,FALSE
45543933,O29.013,"Aspiration pneumonitis due to anesthesia during pregnancy, third trimester",ICD10CM,10,FALSE
45543934,O29.1,Cardiac complications of anaesthesia during pregnancy,ICD10,10,FALSE
45543935,O29.299,"Other central nervous system complications of anesthesia during pregnancy, unspecified trimester",ICD10CM,10,FALSE
45543936,O29.3,Toxic reaction to local anaesthesia during pregnancy,ICD10,10,FALSE
45543937,O29.60,"Failed or difficult intubation for anesthesia during pregnancy, unspecified trimester",ICD10CM,10,FALSE
45543938,O29.8X9,"Other complications of anesthesia during pregnancy, unspecified trimester",ICD10CM,10,FALSE
45543939,O30.002,"Twin pregnancy, unspecified number of placenta and unspecified number of amniotic sacs, second trimester",ICD10CM,10,FALSE
45543940,O30.049,"Twin pregnancy, dichorionic/diamniotic, unspecified trimester",ICD10CM,10,FALSE
45543941,O30.099,"Twin pregnancy, unable to determine number of placenta and number of amniotic sacs, unspecified trimester",ICD10CM,10,FALSE
45543942,O30.103,"Triplet pregnancy, unspecified number of placenta and unspecified number of amniotic sacs, third trimester",ICD10CM,10,FALSE
45543943,O30.9,"Multiple gestation, unspecified",ICD10,10,FALSE
45543944,O31.03X3,"Papyraceous fetus, third trimester, fetus 3",ICD10CM,10,FALSE
45543945,O31.12X5,"Continuing pregnancy after spontaneous abortion of one fetus or more, second trimester, fetus 5",ICD10CM,10,FALSE
45543946,O31.20X5,"Continuing pregnancy after intrauterine death of one fetus or more, unspecified trimester, fetus 5",ICD10CM,10,FALSE
45543947,O31.30X2,"Continuing pregnancy after elective fetal reduction of one fetus or more, unspecified trimester, fetus 2",ICD10CM,10,FALSE
45543948,O31.33X9,"Continuing pregnancy after elective fetal reduction of one fetus or more, third trimester, other fetus",ICD10CM,10,FALSE
45543949,O31.8X14,"Other complications specific to multiple gestation, first trimester, fetus 4",ICD10CM,10,FALSE
45543950,O31.8X19,"Other complications specific to multiple gestation, first trimester, other fetus",ICD10CM,10,FALSE
45543951,O31.8X32,"Other complications specific to multiple gestation, third trimester, fetus 2",ICD10CM,10,FALSE
45543952,O31.8X94,"Other complications specific to multiple gestation, unspecified trimester, fetus 4",ICD10CM,10,FALSE
45543955,O32.6XX5,"Maternal care for compound presentation, fetus 5",ICD10CM,10,FALSE
45543956,O32.6XX9,"Maternal care for compound presentation, other fetus",ICD10CM,10,FALSE
45543957,O33.2,Maternal care for disproportion due to inlet contraction of pelvis,ICD10,10,FALSE
45543961,O34.519,"Maternal care for incarceration of gravid uterus, unspecified trimester",ICD10CM,10,FALSE
45543962,O34.531,"Maternal care for retroversion of gravid uterus, first trimester",ICD10CM,10,FALSE
45543963,O35.0XX3,"Maternal care for (suspected) central nervous system malformation in fetus, fetus 3",ICD10CM,10,FALSE
45543964,O35.2XX1,"Maternal care for (suspected) hereditary disease in fetus, fetus 1",ICD10CM,10,FALSE
45543965,O35.4XX2,"Maternal care for (suspected) damage to fetus from alcohol, fetus 2",ICD10CM,10,FALSE
45543966,O35.4XX5,"Maternal care for (suspected) damage to fetus from alcohol, fetus 5",ICD10CM,10,FALSE
45543967,O35.7XX5,"Maternal care for (suspected) damage to fetus by other medical procedures, fetus 5",ICD10CM,10,FALSE
45543968,O35.9XX0,"Maternal care for (suspected) fetal abnormality and damage, unspecified, not applicable or unspecified",ICD10CM,10,FALSE
45543969,O35.9XX2,"Maternal care for (suspected) fetal abnormality and damage, unspecified, fetus 2",ICD10CM,10,FALSE
45543970,O36.0120,"Maternal care for anti-D [Rh] antibodies, second trimester, not applicable or unspecified",ICD10CM,10,FALSE
45543971,O36.0921,"Maternal care for other rhesus isoimmunization, second trimester, fetus 1",ICD10CM,10,FALSE
45543972,O36.1113,"Maternal care for Anti-A sensitization, first trimester, fetus 3",ICD10CM,10,FALSE
45543973,O36.1195,"Maternal care for Anti-A sensitization, unspecified trimester, fetus 5",ICD10CM,10,FALSE
45543974,O36.1910,"Maternal care for other isoimmunization, first trimester, not applicable or unspecified",ICD10CM,10,FALSE
45543975,O36.1924,"Maternal care for other isoimmunization, second trimester, fetus 4",ICD10CM,10,FALSE
45543976,O36.22X4,"Maternal care for hydrops fetalis, second trimester, fetus 4",ICD10CM,10,FALSE
45543977,O36.5130,"Maternal care for known or suspected placental insufficiency, third trimester, not applicable or unspecified",ICD10CM,10,FALSE
45543978,O36.5191,"Maternal care for known or suspected placental insufficiency, unspecified trimester, fetus 1",ICD10CM,10,FALSE
45543979,O36.5931,"Maternal care for other known or suspected poor fetal growth, third trimester, fetus 1",ICD10CM,10,FALSE
45543980,O36.5939,"Maternal care for other known or suspected poor fetal growth, third trimester, other fetus",ICD10CM,10,FALSE
45543981,O36.5995,"Maternal care for other known or suspected poor fetal growth, unspecified trimester, fetus 5",ICD10CM,10,FALSE
45543982,O36.5999,"Maternal care for other known or suspected poor fetal growth, unspecified trimester, other fetus",ICD10CM,10,FALSE
45543983,O36.6,Maternal care for excessive fetal growth,ICD10,10,FALSE
45543984,O36.60X9,"Maternal care for excessive fetal growth, unspecified trimester, other fetus",ICD10CM,10,FALSE
45543985,O36.63X1,"Maternal care for excessive fetal growth, third trimester, fetus 1",ICD10CM,10,FALSE
45543986,O36.72X0,"Maternal care for viable fetus in abdominal pregnancy, second trimester, not applicable or unspecified",ICD10CM,10,FALSE
45543987,O36.73X1,"Maternal care for viable fetus in abdominal pregnancy, third trimester, fetus 1",ICD10CM,10,FALSE
45543988,O36.8124,"Decreased fetal movements, second trimester, fetus 4",ICD10CM,10,FALSE
45543989,O36.8234,"Fetal anemia and thrombocytopenia, third trimester, fetus 4",ICD10CM,10,FALSE
45543990,O36.8922,"Maternal care for other specified fetal problems, second trimester, fetus 2",ICD10CM,10,FALSE
45543991,O36.92X2,"Maternal care for fetal problem, unspecified, second trimester, fetus 2",ICD10CM,10,FALSE
45543992,O36.93X9,"Maternal care for fetal problem, unspecified, third trimester, other fetus",ICD10CM,10,FALSE
45543993,O41.03X1,"Oligohydramnios, third trimester, fetus 1",ICD10CM,10,FALSE
45543994,O41.1011,"Infection of amniotic sac and membranes, unspecified, first trimester, fetus 1",ICD10CM,10,FALSE
45543995,O41.1212,"Chorioamnionitis, first trimester, fetus 2",ICD10CM,10,FALSE
45543996,O41.1225,"Chorioamnionitis, second trimester, fetus 5",ICD10CM,10,FALSE
45543997,O41.1422,"Placentitis, second trimester, fetus 2",ICD10CM,10,FALSE
45543998,O41.8X95,"Other specified disorders of amniotic fluid and membranes, unspecified trimester, fetus 5",ICD10CM,10,FALSE
45543999,O41.92X2,"Disorder of amniotic fluid and membranes, unspecified, second trimester, fetus 2",ICD10CM,10,FALSE
45544000,O41.92X3,"Disorder of amniotic fluid and membranes, unspecified, second trimester, fetus 3",ICD10CM,10,FALSE
45544001,O41.93X5,"Disorder of amniotic fluid and membranes, unspecified, third trimester, fetus 5",ICD10CM,10,FALSE
45544002,O42.00,"Premature rupture of membranes, onset of labor within 24 hours of rupture, unspecified weeks of gestation",ICD10CM,10,FALSE
45544003,O42.913,"Preterm premature rupture of membranes, unspecified as to length of time between rupture and onset of labor, third trimester",ICD10CM,10,FALSE
45544004,O43.021,"Fetus-to-fetus placental transfusion syndrome, first trimester",ICD10CM,10,FALSE
45544005,O43.102,"Malformation of placenta, unspecified, second trimester",ICD10CM,10,FALSE
45544006,O60.14X1,"Preterm labor third trimester with preterm delivery third trimester, fetus 1",ICD10CM,10,FALSE
45544007,O60.14X2,"Preterm labor third trimester with preterm delivery third trimester, fetus 2",ICD10CM,10,FALSE
45544008,O60.22X3,"Term delivery with preterm labor, second trimester, fetus 3",ICD10CM,10,FALSE
45544009,O60.22X9,"Term delivery with preterm labor, second trimester, other fetus",ICD10CM,10,FALSE
45544010,O60.23X3,"Term delivery with preterm labor, third trimester, fetus 3",ICD10CM,10,FALSE
45544011,O61.9,"Failed induction of labour, unspecified",ICD10,10,FALSE
45544012,O64.1XX1,"Obstructed labor due to breech presentation, fetus 1",ICD10CM,10,FALSE
45544013,O64.5XX3,"Obstructed labor due to compound presentation, fetus 3",ICD10CM,10,FALSE
45544014,O64.5XX9,"Obstructed labor due to compound presentation, other fetus",ICD10CM,10,FALSE
45544015,O64.9,"Obstructed labour due to malposition and malpresentation, unspecified",ICD10,10,FALSE
45544016,O64.9XX4,"Obstructed labor due to malposition and malpresentation, unspecified, fetus 4",ICD10CM,10,FALSE
45544017,O65,Obstructed labour due to maternal pelvic abnormality,ICD10,10,FALSE
45544018,O66.8,Other specified obstructed labour,ICD10,10,FALSE
45544019,O66.9,"Obstructed labour, unspecified",ICD10,10,FALSE
45544020,O68.3,Labour and delivery complicated by biochemical evidence of fetal stress,ICD10,10,FALSE
45544021,O69.1XX5,"Labor and delivery complicated by cord around neck, with compression, fetus 5",ICD10CM,10,FALSE
45544022,O69.2XX5,"Labor and delivery complicated by other cord entanglement, with compression, fetus 5",ICD10CM,10,FALSE
45544023,O69.9XX1,"Labor and delivery complicated by cord complication, unspecified, fetus 1",ICD10CM,10,FALSE
45544024,O71.82,Other specified trauma to perineum and vulva,ICD10CM,10,FALSE
45544025,O72,Postpartum haemorrhage,ICD10,10,FALSE
45544026,O72.3,Postpartum coagulation defects,ICD10,10,FALSE
45544027,O74.7,Failed or difficult intubation during labour and delivery,ICD10,10,FALSE
45544028,O75.82,"Onset (spontaneous) of labor after 37 completed weeks of gestation but before 39 completed weeks gestation, with delivery by (planned) cesarean section",ICD10CM,10,FALSE
45544029,O83.9,"Assisted single delivery, unspecified",ICD10,10,FALSE
45544030,O88.0,Obstetric air embolism,ICD10,10,FALSE
45544031,O90.4,Postpartum acute renal failure,ICD10,10,FALSE
45544032,O91.1,Abscess of breast associated with childbirth,ICD10,10,FALSE
45544033,O91.13,Abscess of breast associated with lactation,ICD10CM,10,FALSE
45544034,O91.213,"Nonpurulent mastitis associated with pregnancy, third trimester",ICD10CM,10,FALSE
45544035,O92.02,Retracted nipple associated with the puerperium,ICD10CM,10,FALSE
45544036,O98.53,Other viral diseases complicating the puerperium,ICD10CM,10,FALSE
45544037,O98.63,Protozoal diseases complicating the puerperium,ICD10CM,10,FALSE
45544038,O99.113,"Other diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism complicating pregnancy, third trimester",ICD10CM,10,FALSE
45544039,O99.323,"Drug use complicating pregnancy, third trimester",ICD10CM,10,FALSE
45544040,O99.815,Abnormal glucose complicating the puerperium,ICD10CM,10,FALSE
45544041,O99.830,Other infection carrier state complicating pregnancy,ICD10CM,10,FALSE
45544042,O9A.113,"Malignant neoplasm complicating pregnancy, third trimester",ICD10CM,10,FALSE
45544043,O9A.13,Malignant neoplasm complicating the puerperium,ICD10CM,10,FALSE
45544044,O9A.519,"Psychological abuse complicating pregnancy, unspecified trimester",ICD10CM,10,FALSE
45547302,Z33,"Pregnant state, incidental",ICD10,10,FALSE
45547303,Z33.2,Encounter for elective termination of pregnancy,ICD10CM,10,FALSE
45547305,Z38.5,"Twin, unspecified as to place of birth",ICD10,10,FALSE
45547307,Z3A.00,Weeks of gestation of pregnancy not specified,ICD10CM,10,FALSE
45547308,Z3A.14,14 weeks gestation of pregnancy,ICD10CM,10,FALSE
45548687,O03.1,"Spontaneous abortion, Incomplete, complicated by delayed or excessive haemorrhage",ICD10,10,FALSE
45548688,O03.80,Unspecified complication following complete or unspecified spontaneous abortion,ICD10CM,10,FALSE
45548689,O03.83,Metabolic disorder following complete or unspecified spontaneous abortion,ICD10CM,10,FALSE
45548690,O04.84,Damage to pelvic organs following (induced) termination of pregnancy,ICD10CM,10,FALSE
45548691,O04.87,Sepsis following (induced) termination of pregnancy,ICD10CM,10,FALSE
45548692,O09.299,"Supervision of pregnancy with other poor reproductive or obstetric history, unspecified trimester",ICD10CM,10,FALSE
45548693,O09.40,"Supervision of pregnancy with grand multiparity, unspecified trimester",ICD10CM,10,FALSE
45548694,O09.42,"Supervision of pregnancy with grand multiparity, second trimester",ICD10CM,10,FALSE
45548696,O09.93,"Supervision of high risk pregnancy, unspecified, third trimester",ICD10CM,10,FALSE
45548697,O10.212,"Pre-existing hypertensive chronic kidney disease complicating pregnancy, second trimester",ICD10CM,10,FALSE
45548698,O10.3,"Pre-existing hypertensive heart and renal disease complicating pregnancy, childbirth and the puerperium",ICD10,10,FALSE
45548699,O10.419,"Pre-existing secondary hypertension complicating pregnancy, unspecified trimester",ICD10CM,10,FALSE
45548700,O10.9,"Unspecified pre-existing hypertension complicating pregnancy, childbirth and the puerperium",ICD10,10,FALSE
45548701,O12.11,"Gestational proteinuria, first trimester",ICD10CM,10,FALSE
45548702,O12.13,"Gestational proteinuria, third trimester",ICD10CM,10,FALSE
45548703,O13.2,"Gestational [pregnancy-induced] hypertension without significant proteinuria, second trimester",ICD10CM,10,FALSE
45548704,O13.9,"Gestational [pregnancy-induced] hypertension without significant proteinuria, unspecified trimester",ICD10CM,10,FALSE
45548705,O14.12,"Severe pre-eclampsia, second trimester",ICD10CM,10,FALSE
45548706,O14.90,"Unspecified pre-eclampsia, unspecified trimester",ICD10CM,10,FALSE
45548707,O16.3,"Unspecified maternal hypertension, third trimester",ICD10CM,10,FALSE
45548708,O22.13,"Genital varices in pregnancy, third trimester",ICD10CM,10,FALSE
45548709,O22.2,Superficial thrombophlebitis in pregnancy,ICD10,10,FALSE
45548710,O22.4,Haemorrhoids in pregnancy,ICD10,10,FALSE
45548711,O22.50,"Cerebral venous thrombosis in pregnancy, unspecified trimester",ICD10CM,10,FALSE
45548712,O22.8X2,"Other venous complications in pregnancy, second trimester",ICD10CM,10,FALSE
45548713,O23.21,"Infections of urethra in pregnancy, first trimester",ICD10CM,10,FALSE
45548714,O23.512,"Infections of cervix in pregnancy, second trimester",ICD10CM,10,FALSE
45548715,O24.011,"Pre-existing type 1 diabetes mellitus, in pregnancy, first trimester",ICD10CM,10,FALSE
45548716,O24.2,Diabetes mellitus in pregnancy: Pre-existing malnutrition-related diabetes mellitus,ICD10,10,FALSE
45548717,O25.11,"Malnutrition in pregnancy, first trimester",ICD10CM,10,FALSE
45548718,O25.2,Malnutrition in childbirth,ICD10CM,10,FALSE
45548719,O26.03,"Excessive weight gain in pregnancy, third trimester",ICD10CM,10,FALSE
45548720,O26.31,"Retained intrauterine contraceptive device in pregnancy, first trimester",ICD10CM,10,FALSE
45548721,O26.42,"Herpes gestationis, second trimester",ICD10CM,10,FALSE
45548722,O26.50,"Maternal hypotension syndrome, unspecified trimester",ICD10CM,10,FALSE
45548723,O26.713,"Subluxation of symphysis (pubis) in pregnancy, third trimester",ICD10CM,10,FALSE
45548724,O26.813,"Pregnancy related exhaustion and fatigue, third trimester",ICD10CM,10,FALSE
45548725,O26.822,"Pregnancy related peripheral neuritis, second trimester",ICD10CM,10,FALSE
45548726,O26.839,"Pregnancy related renal disease, unspecified trimester",ICD10CM,10,FALSE
45548727,O28.3,Abnormal ultrasonic finding on antenatal screening of mother,ICD10,10,FALSE
45548728,O28.5,Abnormal chromosomal and genetic finding on antenatal screening of mother,ICD10,10,FALSE
45548729,O28.8,Other abnormal findings on antenatal screening of mother,ICD10,10,FALSE
45548730,O29.0,Pulmonary complications of anaesthesia during pregnancy,ICD10,10,FALSE
45548731,O29.093,"Other pulmonary complications of anesthesia during pregnancy, third trimester",ICD10CM,10,FALSE
45548732,O29.92,"Unspecified complication of anesthesia during pregnancy, second trimester",ICD10CM,10,FALSE
45548733,O30.033,"Twin pregnancy, monochorionic/diamniotic, third trimester",ICD10CM,10,FALSE
45548734,O30.043,"Twin pregnancy, dichorionic/diamniotic, third trimester",ICD10CM,10,FALSE
45548735,O30.129,"Triplet pregnancy with two or more monoamniotic fetuses, unspecified trimester",ICD10CM,10,FALSE
45548736,O30.2,Quadruplet pregnancy,ICD10,10,FALSE
45548737,O30.213,"Quadruplet pregnancy with two or more monochorionic fetuses, third trimester",ICD10CM,10,FALSE
45548738,O30.229,"Quadruplet pregnancy with two or more monoamniotic fetuses, unspecified trimester",ICD10CM,10,FALSE
45548739,O30.292,"Quadruplet pregnancy, unable to determine number of placenta and number of amniotic sacs, second trimester",ICD10CM,10,FALSE
45548740,O30.90,"Multiple gestation, unspecified, unspecified trimester",ICD10CM,10,FALSE
45548741,O31.13X3,"Continuing pregnancy after spontaneous abortion of one fetus or more, third trimester, fetus 3",ICD10CM,10,FALSE
45548742,O31.20X2,"Continuing pregnancy after intrauterine death of one fetus or more, unspecified trimester, fetus 2",ICD10CM,10,FALSE
45548743,O31.23X0,"Continuing pregnancy after intrauterine death of one fetus or more, third trimester, not applicable or unspecified",ICD10CM,10,FALSE
45548744,O31.23X4,"Continuing pregnancy after intrauterine death of one fetus or more, third trimester, fetus 4",ICD10CM,10,FALSE
45548745,O31.30X9,"Continuing pregnancy after elective fetal reduction of one fetus or more, unspecified trimester, other fetus",ICD10CM,10,FALSE
45548746,O31.33X0,"Continuing pregnancy after elective fetal reduction of one fetus or more, third trimester, not applicable or unspecified",ICD10CM,10,FALSE
45548747,O31.8X11,"Other complications specific to multiple gestation, first trimester, fetus 1",ICD10CM,10,FALSE
45548748,O31.8X33,"Other complications specific to multiple gestation, third trimester, fetus 3",ICD10CM,10,FALSE
45548749,O31.8X99,"Other complications specific to multiple gestation, unspecified trimester, other fetus",ICD10CM,10,FALSE
45548750,O33.5,Maternal care for disproportion due to unusually large fetus,ICD10,10,FALSE
45548751,O33.9,"Maternal care for disproportion, unspecified",ICD10,10,FALSE
45548752,O34.1,Maternal care for tumour of corpus uteri,ICD10,10,FALSE
45548753,O34.71,"Maternal care for abnormality of vulva and perineum, first trimester",ICD10CM,10,FALSE
45548754,O35.1XX2,"Maternal care for (suspected) chromosomal abnormality in fetus, fetus 2",ICD10CM,10,FALSE
45548755,O35.1XX4,"Maternal care for (suspected) chromosomal abnormality in fetus, fetus 4",ICD10CM,10,FALSE
45548756,O35.2XX2,"Maternal care for (suspected) hereditary disease in fetus, fetus 2",ICD10CM,10,FALSE
45548757,O35.3,Maternal care for (suspected) damage to fetus from viral disease in mother,ICD10,10,FALSE
45548758,O35.3XX9,"Maternal care for (suspected) damage to fetus from viral disease in mother, other fetus",ICD10CM,10,FALSE
45548759,O35.4,Maternal care for (suspected) damage to fetus from alcohol,ICD10,10,FALSE
45548760,O35.7XX0,"Maternal care for (suspected) damage to fetus by other medical procedures, not applicable or unspecified",ICD10CM,10,FALSE
45548761,O36.0910,"Maternal care for other rhesus isoimmunization, first trimester, not applicable or unspecified",ICD10CM,10,FALSE
45548762,O36.1115,"Maternal care for Anti-A sensitization, first trimester, fetus 5",ICD10CM,10,FALSE
45548763,O36.1191,"Maternal care for Anti-A sensitization, unspecified trimester, fetus 1",ICD10CM,10,FALSE
45548764,O36.1192,"Maternal care for Anti-A sensitization, unspecified trimester, fetus 2",ICD10CM,10,FALSE
45548765,O36.1199,"Maternal care for Anti-A sensitization, unspecified trimester, other fetus",ICD10CM,10,FALSE
45548766,O36.1991,"Maternal care for other isoimmunization, unspecified trimester, fetus 1",ICD10CM,10,FALSE
45548767,O36.20X4,"Maternal care for hydrops fetalis, unspecified trimester, fetus 4",ICD10CM,10,FALSE
45548768,O36.23X5,"Maternal care for hydrops fetalis, third trimester, fetus 5",ICD10CM,10,FALSE
45548769,O36.3,Maternal care for signs of fetal hypoxia,ICD10,10,FALSE
45548770,O36.4XX1,"Maternal care for intrauterine death, fetus 1",ICD10CM,10,FALSE
45548771,O36.5111,"Maternal care for known or suspected placental insufficiency, first trimester, fetus 1",ICD10CM,10,FALSE
45548772,O36.5131,"Maternal care for known or suspected placental insufficiency, third trimester, fetus 1",ICD10CM,10,FALSE
45548773,O36.5132,"Maternal care for known or suspected placental insufficiency, third trimester, fetus 2",ICD10CM,10,FALSE
45548774,O36.5929,"Maternal care for other known or suspected poor fetal growth, second trimester, other fetus",ICD10CM,10,FALSE
45548775,O36.5932,"Maternal care for other known or suspected poor fetal growth, third trimester, fetus 2",ICD10CM,10,FALSE
45548776,O36.71X5,"Maternal care for viable fetus in abdominal pregnancy, first trimester, fetus 5",ICD10CM,10,FALSE
45548777,O36.72X4,"Maternal care for viable fetus in abdominal pregnancy, second trimester, fetus 4",ICD10CM,10,FALSE
45548778,O36.8210,"Fetal anemia and thrombocytopenia, first trimester, not applicable or unspecified",ICD10CM,10,FALSE
45548779,O36.8214,"Fetal anemia and thrombocytopenia, first trimester, fetus 4",ICD10CM,10,FALSE
45548780,O36.8921,"Maternal care for other specified fetal problems, second trimester, fetus 1",ICD10CM,10,FALSE
45548781,O36.91X0,"Maternal care for fetal problem, unspecified, first trimester, not applicable or unspecified",ICD10CM,10,FALSE
45548782,O36.92X1,"Maternal care for fetal problem, unspecified, second trimester, fetus 1",ICD10CM,10,FALSE
45548783,O36.92X5,"Maternal care for fetal problem, unspecified, second trimester, fetus 5",ICD10CM,10,FALSE
45548784,O36.92X9,"Maternal care for fetal problem, unspecified, second trimester, other fetus",ICD10CM,10,FALSE
45548785,O36.93X5,"Maternal care for fetal problem, unspecified, third trimester, fetus 5",ICD10CM,10,FALSE
45548786,O40.1XX2,"Polyhydramnios, first trimester, fetus 2",ICD10CM,10,FALSE
45548787,O41.00X4,"Oligohydramnios, unspecified trimester, fetus 4",ICD10CM,10,FALSE
45548788,O41.01X0,"Oligohydramnios, first trimester, not applicable or unspecified",ICD10CM,10,FALSE
45548789,O41.01X2,"Oligohydramnios, first trimester, fetus 2",ICD10CM,10,FALSE
45548790,O41.02X0,"Oligohydramnios, second trimester, not applicable or unspecified",ICD10CM,10,FALSE
45548791,O41.1039,"Infection of amniotic sac and membranes, unspecified, third trimester, other fetus",ICD10CM,10,FALSE
45548792,O41.1290,"Chorioamnionitis, unspecified trimester, not applicable or unspecified",ICD10CM,10,FALSE
45548793,O41.1295,"Chorioamnionitis, unspecified trimester, fetus 5",ICD10CM,10,FALSE
45548794,O41.1425,"Placentitis, second trimester, fetus 5",ICD10CM,10,FALSE
45548795,O41.1439,"Placentitis, third trimester, other fetus",ICD10CM,10,FALSE
45548796,O41.8X24,"Other specified disorders of amniotic fluid and membranes, second trimester, fetus 4",ICD10CM,10,FALSE
45548797,O41.8X99,"Other specified disorders of amniotic fluid and membranes, unspecified trimester, other fetus",ICD10CM,10,FALSE
45548798,O41.92X1,"Disorder of amniotic fluid and membranes, unspecified, second trimester, fetus 1",ICD10CM,10,FALSE
45548799,O43,Placental disorders,ICD10,10,FALSE
45548800,O43.011,"Fetomaternal placental transfusion syndrome, first trimester",ICD10CM,10,FALSE
45548801,O43.029,"Fetus-to-fetus placental transfusion syndrome, unspecified trimester",ICD10CM,10,FALSE
45548802,O43.129,"Velamentous insertion of umbilical cord, unspecified trimester",ICD10CM,10,FALSE
45548803,O44.10,"Complete placenta previa with hemorrhage, unspecified trimester",ICD10CM,10,FALSE
45548804,O45.001,"Premature separation of placenta with coagulation defect, unspecified, first trimester",ICD10CM,10,FALSE
45548805,O45.009,"Premature separation of placenta with coagulation defect, unspecified, unspecified trimester",ICD10CM,10,FALSE
45548806,O46.011,"Antepartum hemorrhage with afibrinogenemia, first trimester",ICD10CM,10,FALSE
45548807,O46.8X9,"Other antepartum hemorrhage, unspecified trimester",ICD10CM,10,FALSE
45548808,O46.92,"Antepartum hemorrhage, unspecified, second trimester",ICD10CM,10,FALSE
45548810,O60.12X9,"Preterm labor second trimester with preterm delivery second trimester, other fetus",ICD10CM,10,FALSE
45548811,O60.20X2,"Term delivery with preterm labor, unspecified trimester, fetus 2",ICD10CM,10,FALSE
45548812,O60.20X5,"Term delivery with preterm labor, unspecified trimester, fetus 5",ICD10CM,10,FALSE
45548813,O62.0,Primary inadequate contractions,ICD10,10,FALSE
45548814,O64.1XX0,"Obstructed labor due to breech presentation, not applicable or unspecified",ICD10CM,10,FALSE
45548815,O64.8XX5,"Obstructed labor due to other malposition and malpresentation, fetus 5",ICD10CM,10,FALSE
45548816,O65.4,"Obstructed labour due to fetopelvic disproportion, unspecified",ICD10,10,FALSE
45548817,O67.8,Other intrapartum haemorrhage,ICD10,10,FALSE
45548818,O68.0,Labour and delivery complicated by fetal heart rate anomaly,ICD10,10,FALSE
45548819,O69.0XX9,"Labor and delivery complicated by prolapse of cord, other fetus",ICD10CM,10,FALSE
45548820,O69.1XX0,"Labor and delivery complicated by cord around neck, with compression, not applicable or unspecified",ICD10CM,10,FALSE
45548821,O69.1XX1,"Labor and delivery complicated by cord around neck, with compression, fetus 1",ICD10CM,10,FALSE
45548822,O69.2XX3,"Labor and delivery complicated by other cord entanglement, with compression, fetus 3",ICD10CM,10,FALSE
45548823,O69.4XX9,"Labor and delivery complicated by vasa previa, other fetus",ICD10CM,10,FALSE
45548824,O69.5XX0,"Labor and delivery complicated by vascular lesion of cord, not applicable or unspecified",ICD10CM,10,FALSE
45548825,O69.81X4,"Labor and delivery complicated by cord around neck, without compression, fetus 4",ICD10CM,10,FALSE
45548826,O69.82X9,"Labor and delivery complicated by other cord entanglement, without compression, other fetus",ICD10CM,10,FALSE
45548827,O69.89X4,"Labor and delivery complicated by other cord complications, fetus 4",ICD10CM,10,FALSE
45548828,O69.89X5,"Labor and delivery complicated by other cord complications, fetus 5",ICD10CM,10,FALSE
45548829,O70.9,"Perineal laceration during delivery, unspecified",ICD10,10,FALSE
45548830,O71.0,Rupture of uterus before onset of labour,ICD10,10,FALSE
45548831,O71.02,"Rupture of uterus before onset of labor, second trimester",ICD10CM,10,FALSE
45548832,O77.8,Labor and delivery complicated by other evidence of fetal stress,ICD10CM,10,FALSE
45548833,O82.0,Delivery by elective caesarean section,ICD10,10,FALSE
45548834,O86.4,Pyrexia of unknown origin following delivery,ICD10,10,FALSE
45548835,O88.113,"Amniotic fluid embolism in pregnancy, third trimester",ICD10CM,10,FALSE
45548836,O88.33,Pyemic and septic embolism in the puerperium,ICD10CM,10,FALSE
45548837,O88.82,Other embolism in childbirth,ICD10CM,10,FALSE
45548838,O89.1,Cardiac complications of anaesthesia during the puerperium,ICD10,10,FALSE
45548839,O91.0,Infection of nipple associated with childbirth,ICD10,10,FALSE
45548840,O92.019,"Retracted nipple associated with pregnancy, unspecified trimester",ICD10CM,10,FALSE
45548841,O92.113,"Cracked nipple associated with pregnancy, third trimester",ICD10CM,10,FALSE
45548842,O98.012,"Tuberculosis complicating pregnancy, second trimester",ICD10CM,10,FALSE
45548843,O98.02,Tuberculosis complicating childbirth,ICD10CM,10,FALSE
45548844,O98.312,"Other infections with a predominantly sexual mode of transmission complicating pregnancy, second trimester",ICD10CM,10,FALSE
45548845,O98.5,"Other viral diseases complicating pregnancy, childbirth and the puerperium",ICD10,10,FALSE
45548846,O98.511,"Other viral diseases complicating pregnancy, first trimester",ICD10CM,10,FALSE
45548847,O98.8,"Other maternal infectious and parasitic diseases complicating pregnancy, childbirth and the puerperium",ICD10,10,FALSE
45548848,O98.813,"Other maternal infectious and parasitic diseases complicating pregnancy, third trimester",ICD10CM,10,FALSE
45548849,O98.911,"Unspecified maternal infectious and parasitic disease complicating pregnancy, first trimester",ICD10CM,10,FALSE
