concept_id,concept_code,concept_name,vocabulary_id,pcornet_vocabulary_id,body_system,progressive,cc_decimal_removal
44836846,1940,Malignant neoplasm of adrenal gland,ICD9CM,09,malignancy,no,TRUE
44836847,196,Secondary and unspecified malignant neoplasm of lymph nodes,ICD9CM,09,malignancy,no,FALSE
44836848,196.9,"Secondary and unspecified malignant neoplasm of lymph nodes, site unspecified",ICD9CM,09,malignancy,no,FALSE
44836848,1969,"Secondary and unspecified malignant neoplasm of lymph nodes, site unspecified",ICD9CM,09,malignancy,no,TRUE
44836849,197.8,Secondary malignant neoplasm of other digestive organs and spleen,ICD9CM,09,malignancy,no,FALSE
44836849,1978,Secondary malignant neoplasm of other digestive organs and spleen,ICD9CM,09,malignancy,no,TRUE
44836850,198,Secondary malignant neoplasm of other specified sites,ICD9CM,09,malignancy,no,FALSE
44836851,198.3,Secondary malignant neoplasm of brain and spinal cord,ICD9CM,09,malignancy,no,FALSE
44836851,1983,Secondary malignant neoplasm of brain and spinal cord,ICD9CM,09,malignancy,no,TRUE
44836852,198.82,Secondary malignant neoplasm of genital organs,ICD9CM,09,malignancy,no,FALSE
44836852,19882,Secondary malignant neoplasm of genital organs,ICD9CM,09,malignancy,no,TRUE
44836853,200.01,"Reticulosarcoma, lymph nodes of head, face, and neck",ICD9CM,09,malignancy,no,FALSE
44836853,20001,"Reticulosarcoma, lymph nodes of head, face, and neck",ICD9CM,09,malignancy,no,TRUE
44836854,200.03,"Reticulosarcoma, intra-abdominal lymph nodes",ICD9CM,09,malignancy,no,FALSE
44836854,20003,"Reticulosarcoma, intra-abdominal lymph nodes",ICD9CM,09,malignancy,no,TRUE
44836855,200.23,"Burkitt's tumor or lymphoma, intra-abdominal lymph nodes",ICD9CM,09,malignancy,no,FALSE
44836855,20023,"Burkitt's tumor or lymphoma, intra-abdominal lymph nodes",ICD9CM,09,malignancy,no,TRUE
44836856,200.33,"Marginal zone lymphoma, intraabdominal lymph nodes",ICD9CM,09,malignancy,no,FALSE
44836856,20033,"Marginal zone lymphoma, intraabdominal lymph nodes",ICD9CM,09,malignancy,no,TRUE
44836857,200.38,"Marginal zone lymphoma, lymph nodes of multiple sites",ICD9CM,09,malignancy,no,FALSE
44836857,20038,"Marginal zone lymphoma, lymph nodes of multiple sites",ICD9CM,09,malignancy,no,TRUE
44836858,200.64,"Anaplastic large cell lymphoma, lymph nodes of axilla and upper limb",ICD9CM,09,malignancy,no,FALSE
44836858,20064,"Anaplastic large cell lymphoma, lymph nodes of axilla and upper limb",ICD9CM,09,malignancy,no,TRUE
44836859,200.66,"Anaplastic large cell lymphoma, intrapelvic lymph nodes",ICD9CM,09,malignancy,no,FALSE
44836859,20066,"Anaplastic large cell lymphoma, intrapelvic lymph nodes",ICD9CM,09,malignancy,no,TRUE
44836860,200.67,"Anaplastic large cell lymphoma, spleen",ICD9CM,09,malignancy,no,FALSE
44836860,20067,"Anaplastic large cell lymphoma, spleen",ICD9CM,09,malignancy,no,TRUE
44836861,200.68,"Anaplastic large cell lymphoma, lymph nodes of multiple sites",ICD9CM,09,malignancy,no,FALSE
44836861,20068,"Anaplastic large cell lymphoma, lymph nodes of multiple sites",ICD9CM,09,malignancy,no,TRUE
44836862,200.70,"Large cell lymphoma, unspecified site, extranodal and solid organ sites",ICD9CM,09,malignancy,no,FALSE
44836862,20070,"Large cell lymphoma, unspecified site, extranodal and solid organ sites",ICD9CM,09,malignancy,no,TRUE
44836863,201.47,"Hodgkin's disease, lymphocytic-histiocytic predominance, spleen",ICD9CM,09,malignancy,no,FALSE
44836863,20147,"Hodgkin's disease, lymphocytic-histiocytic predominance, spleen",ICD9CM,09,malignancy,no,TRUE
44836864,201.54,"Hodgkin's disease, nodular sclerosis, lymph nodes of axilla and upper limb",ICD9CM,09,malignancy,no,FALSE
44836864,20154,"Hodgkin's disease, nodular sclerosis, lymph nodes of axilla and upper limb",ICD9CM,09,malignancy,no,TRUE
44836865,201.78,"Hodgkin's disease, lymphocytic depletion, lymph nodes of multiple sites",ICD9CM,09,malignancy,no,FALSE
44836865,20178,"Hodgkin's disease, lymphocytic depletion, lymph nodes of multiple sites",ICD9CM,09,malignancy,no,TRUE
44836866,201.90,"Hodgkin's disease, unspecified type, unspecified site, extranodal and solid organ sites",ICD9CM,09,malignancy,no,FALSE
44836866,20190,"Hodgkin's disease, unspecified type, unspecified site, extranodal and solid organ sites",ICD9CM,09,malignancy,no,TRUE
44836867,201.92,"Hodgkin's disease, unspecified type, intrathoracic lymph nodes",ICD9CM,09,malignancy,no,FALSE
44836867,20192,"Hodgkin's disease, unspecified type, intrathoracic lymph nodes",ICD9CM,09,malignancy,no,TRUE
44836868,202.18,"Mycosis fungoides, lymph nodes of multiple sites",ICD9CM,09,malignancy,no,FALSE
44836868,20218,"Mycosis fungoides, lymph nodes of multiple sites",ICD9CM,09,malignancy,no,TRUE
44836869,202.58,"Letterer-siwe disease, lymph nodes of multiple sites",ICD9CM,09,malignancy,no,FALSE
44836869,20258,"Letterer-siwe disease, lymph nodes of multiple sites",ICD9CM,09,malignancy,no,TRUE
44836870,202.82,"Other malignant lymphomas, intrathoracic lymph nodes",ICD9CM,09,malignancy,no,FALSE
44836870,20282,"Other malignant lymphomas, intrathoracic lymph nodes",ICD9CM,09,malignancy,no,TRUE
44836871,205.30,"Myeloid sarcoma, without mention of having achieved remission",ICD9CM,09,malignancy,no,FALSE
44836871,20530,"Myeloid sarcoma, without mention of having achieved remission",ICD9CM,09,malignancy,no,TRUE
44836872,206.02,"Acute monocytic leukemia, in relapse",ICD9CM,09,malignancy,no,FALSE
44836872,20602,"Acute monocytic leukemia, in relapse",ICD9CM,09,malignancy,no,TRUE
44836873,206.12,"Chronic monocytic leukemia, in relapse",ICD9CM,09,malignancy,no,FALSE
44836873,20612,"Chronic monocytic leukemia, in relapse",ICD9CM,09,malignancy,no,TRUE
44836874,207.12,"Chronic erythremia, in relapse",ICD9CM,09,malignancy,no,FALSE
44836874,20712,"Chronic erythremia, in relapse",ICD9CM,09,malignancy,no,TRUE
44836875,208.01,"Acute leukemia of unspecified cell type, in remission",ICD9CM,09,malignancy,no,FALSE
44836875,20801,"Acute leukemia of unspecified cell type, in remission",ICD9CM,09,malignancy,no,TRUE
44836876,209.02,Malignant carcinoid tumor of the jejunum,ICD9CM,09,malignancy,no,FALSE
44836876,20902,Malignant carcinoid tumor of the jejunum,ICD9CM,09,malignancy,no,TRUE
44836877,209.03,Malignant carcinoid tumor of the ileum,ICD9CM,09,malignancy,no,FALSE
44836877,20903,Malignant carcinoid tumor of the ileum,ICD9CM,09,malignancy,no,TRUE
44836878,209.1,"Malignant carcinoid tumors of the appendix, large intestine, and rectum",ICD9CM,09,malignancy,no,FALSE
44836878,2091,"Malignant carcinoid tumors of the appendix, large intestine, and rectum",ICD9CM,09,malignancy,no,TRUE
44836879,209.10,"Malignant carcinoid tumor of the large intestine, unspecified portion",ICD9CM,09,malignancy,no,FALSE
44836879,20910,"Malignant carcinoid tumor of the large intestine, unspecified portion",ICD9CM,09,malignancy,no,TRUE
44836880,209.2,Malignant carcinoid tumors of other and unspecified sites,ICD9CM,09,malignancy,no,FALSE
44836880,2092,Malignant carcinoid tumors of other and unspecified sites,ICD9CM,09,malignancy,no,TRUE
44836885,209.72,Secondary neuroendocrine tumor of liver,ICD9CM,09,malignancy,no,FALSE
44836885,20972,Secondary neuroendocrine tumor of liver,ICD9CM,09,malignancy,no,TRUE
44836903,237.70,"Neurofibromatosis, unspecified",ICD9CM,09,neurological,no,FALSE
44836903,23770,"Neurofibromatosis, unspecified",ICD9CM,09,neurological,no,TRUE
44836906,242.3,"Toxic nodular goiter, unspecified type",ICD9CM,09,endocrinological,no,FALSE
44836906,2423,"Toxic nodular goiter, unspecified type",ICD9CM,09,endocrinological,no,TRUE
44836907,242.81,Thyrotoxicosis of other specified origin with mention of thyrotoxic crisis or storm,ICD9CM,09,endocrinological,no,FALSE
44836907,24281,Thyrotoxicosis of other specified origin with mention of thyrotoxic crisis or storm,ICD9CM,09,endocrinological,no,TRUE
44836908,242.9,Thyrotoxicosis without mention of goiter or other cause,ICD9CM,09,endocrinological,no,FALSE
44836908,2429,Thyrotoxicosis without mention of goiter or other cause,ICD9CM,09,endocrinological,no,TRUE
44836909,245.3,Chronic fibrous thyroiditis,ICD9CM,09,endocrinological,no,FALSE
44836909,2453,Chronic fibrous thyroiditis,ICD9CM,09,endocrinological,no,TRUE
44836910,245.8,Other and unspecified chronic thyroiditis,ICD9CM,09,endocrinological,no,FALSE
44836910,2458,Other and unspecified chronic thyroiditis,ICD9CM,09,endocrinological,no,TRUE
44836911,249.0,"Secondary diabetes mellitus, without mention of complication",ICD9CM,09,endocrinological,no,FALSE
44836911,2490,"Secondary diabetes mellitus, without mention of complication",ICD9CM,09,endocrinological,no,TRUE
44836912,249.31,"Secondary diabetes mellitus with other coma, uncontrolled",ICD9CM,09,endocrinological,no,FALSE
44836912,24931,"Secondary diabetes mellitus with other coma, uncontrolled",ICD9CM,09,endocrinological,no,TRUE
44836913,249.51,"Secondary diabetes mellitus with ophthalmic manifestations, uncontrolled",ICD9CM,09,endocrinological,no,FALSE
44836913,24951,"Secondary diabetes mellitus with ophthalmic manifestations, uncontrolled",ICD9CM,09,endocrinological,no,TRUE
44836914,250.00,"Diabetes mellitus without mention of complication, type II or unspecified type, not stated as uncontrolled",ICD9CM,09,endocrinological,no,FALSE
44836914,25000,"Diabetes mellitus without mention of complication, type II or unspecified type, not stated as uncontrolled",ICD9CM,09,endocrinological,no,TRUE
44836915,250.02,"Diabetes mellitus without mention of complication, type II or unspecified type, uncontrolled",ICD9CM,09,endocrinological,no,FALSE
44836915,25002,"Diabetes mellitus without mention of complication, type II or unspecified type, uncontrolled",ICD9CM,09,endocrinological,no,TRUE
44836916,250.20,"Diabetes with hyperosmolarity, type II or unspecified type, not stated as uncontrolled",ICD9CM,09,endocrinological,no,FALSE
44836916,25020,"Diabetes with hyperosmolarity, type II or unspecified type, not stated as uncontrolled",ICD9CM,09,endocrinological,no,TRUE
44836917,250.3,Diabetes with other coma,ICD9CM,09,endocrinological,no,FALSE
44836917,2503,Diabetes with other coma,ICD9CM,09,endocrinological,no,TRUE
44836918,250.81,"Diabetes with other specified manifestations, type I [juvenile type], not stated as uncontrolled",ICD9CM,09,endocrinological,no,FALSE
44836918,25081,"Diabetes with other specified manifestations, type I [juvenile type], not stated as uncontrolled",ICD9CM,09,endocrinological,no,TRUE
44836920,254.8,Other specified diseases of thymus gland,ICD9CM,09,endocrinological,no,FALSE
44836920,2548,Other specified diseases of thymus gland,ICD9CM,09,endocrinological,no,TRUE
44836921,255.6,Medulloadrenal hyperfunction,ICD9CM,09,endocrinological,no,FALSE
44836921,2556,Medulloadrenal hyperfunction,ICD9CM,09,endocrinological,no,TRUE
44836922,256.9,Unspecified ovarian dysfunction,ICD9CM,09,endocrinological,no,FALSE
44836922,2569,Unspecified ovarian dysfunction,ICD9CM,09,endocrinological,no,TRUE
44836923,257.2,Other testicular hypofunction,ICD9CM,09,endocrinological,no,FALSE
44836923,2572,Other testicular hypofunction,ICD9CM,09,endocrinological,no,TRUE
44836924,258.0,Polyglandular activity in multiple endocrine adenomatosis,ICD9CM,09,endocrinological,no,FALSE
44836924,2580,Polyglandular activity in multiple endocrine adenomatosis,ICD9CM,09,endocrinological,no,TRUE
44836925,258.02,Multiple endocrine neoplasia [MEN] type IIA,ICD9CM,09,endocrinological,no,FALSE
44836925,25802,Multiple endocrine neoplasia [MEN] type IIA,ICD9CM,09,endocrinological,no,TRUE
44836926,263.0,Malnutrition of moderate degree,ICD9CM,09,metabolic,no,FALSE
44836926,2630,Malnutrition of moderate degree,ICD9CM,09,metabolic,no,TRUE
44836927,264.8,Other manifestations of vitamin A deficiency,ICD9CM,09,metabolic,no,FALSE
44836927,2648,Other manifestations of vitamin A deficiency,ICD9CM,09,metabolic,no,TRUE
44836929,272.2,Mixed hyperlipidemia,ICD9CM,09,metabolic,yes,FALSE
44836929,2722,Mixed hyperlipidemia,ICD9CM,09,metabolic,yes,TRUE
44836930,273.1,Monoclonal paraproteinemia,ICD9CM,09,metabolic,no,FALSE
44836930,2731,Monoclonal paraproteinemia,ICD9CM,09,metabolic,no,TRUE
44836931,274.00,"Gouty arthropathy, unspecified",ICD9CM,09,metabolic,no,FALSE
44836931,27400,"Gouty arthropathy, unspecified",ICD9CM,09,metabolic,no,TRUE
44836932,274.01,Acute gouty arthropathy,ICD9CM,09,metabolic,no,FALSE
44836932,27401,Acute gouty arthropathy,ICD9CM,09,metabolic,no,TRUE
44836934,277.01,Cystic fibrosis with meconium ileus,ICD9CM,09,pulmonary/respiratory,yes,FALSE
44836934,27701,Cystic fibrosis with meconium ileus,ICD9CM,09,pulmonary/respiratory,yes,TRUE
44836935,277.7,Dysmetabolic syndrome X,ICD9CM,09,metabolic,no,FALSE
44836935,2777,Dysmetabolic syndrome X,ICD9CM,09,metabolic,no,TRUE
44836936,279.01,Selective IgA immunodeficiency,ICD9CM,09,immunological,yes,FALSE
44836936,27901,Selective IgA immunodeficiency,ICD9CM,09,immunological,yes,TRUE
44836937,279.04,Congenital hypogammaglobulinemia,ICD9CM,09,immunological,yes,FALSE
44836937,27904,Congenital hypogammaglobulinemia,ICD9CM,09,immunological,yes,TRUE
44836938,279.06,Common variable immunodeficiency,ICD9CM,09,immunological,yes,FALSE
44836938,27906,Common variable immunodeficiency,ICD9CM,09,immunological,yes,TRUE
44836939,279.49,"Autoimmune disease, not elsewhere classified",ICD9CM,09,immunological,yes,FALSE
44836939,27949,"Autoimmune disease, not elsewhere classified",ICD9CM,09,immunological,yes,TRUE
44836941,282,Hereditary hemolytic anemias,ICD9CM,09,hematological,no,FALSE
44836942,282.68,Other sickle-cell disease without crisis,ICD9CM,09,hematological,yes,FALSE
44836942,28268,Other sickle-cell disease without crisis,ICD9CM,09,hematological,yes,TRUE
44836943,284.89,Other specified aplastic anemias,ICD9CM,09,hematological,yes,FALSE
44836943,28489,Other specified aplastic anemias,ICD9CM,09,hematological,yes,TRUE
44836944,285.0,Sideroblastic anemia,ICD9CM,09,hematological,no,FALSE
44836944,2850,Sideroblastic anemia,ICD9CM,09,hematological,no,TRUE
44836946,286,Coagulation defects,ICD9CM,09,hematological,no,FALSE
44836947,286.3,Congenital deficiency of other clotting factors,ICD9CM,09,hematological,yes,FALSE
44836947,2863,Congenital deficiency of other clotting factors,ICD9CM,09,hematological,yes,TRUE
44836949,288.5,Decreased white blood cell count,ICD9CM,09,immunological,no,FALSE
44836949,2885,Decreased white blood cell count,ICD9CM,09,immunological,no,TRUE
44836951,289.51,Chronic congestive splenomegaly,ICD9CM,09,immunological,no,FALSE
44836951,28951,Chronic congestive splenomegaly,ICD9CM,09,immunological,no,TRUE
44836952,289.52,Splenic sequestration,ICD9CM,09,immunological,no,FALSE
44836952,28952,Splenic sequestration,ICD9CM,09,immunological,no,TRUE
44836960,295.43,"Schizophreniform disorder, subchronic with acute exacerbation",ICD9CM,09,mental health,yes,FALSE
44836960,29543,"Schizophreniform disorder, subchronic with acute exacerbation",ICD9CM,09,mental health,yes,TRUE
44836961,295.45,"Schizophreniform disorder, in remission",ICD9CM,09,mental health,yes,FALSE
44836961,29545,"Schizophreniform disorder, in remission",ICD9CM,09,mental health,yes,TRUE
44836962,295.50,"Latent schizophrenia, unspecified",ICD9CM,09,mental health,yes,FALSE
44836962,29550,"Latent schizophrenia, unspecified",ICD9CM,09,mental health,yes,TRUE
44836963,295.85,"Other specified types of schizophrenia, in remission",ICD9CM,09,mental health,yes,FALSE
44836963,29585,"Other specified types of schizophrenia, in remission",ICD9CM,09,mental health,yes,TRUE
44836964,296.00,"Bipolar I disorder, single manic episode, unspecified",ICD9CM,09,mental health,no,FALSE
44836964,29600,"Bipolar I disorder, single manic episode, unspecified",ICD9CM,09,mental health,no,TRUE
44836965,296.50,"Bipolar I disorder, most recent episode (or current) depressed, unspecified",ICD9CM,09,mental health,no,FALSE
44836965,29650,"Bipolar I disorder, most recent episode (or current) depressed, unspecified",ICD9CM,09,mental health,no,TRUE
44836966,296.61,"Bipolar I disorder, most recent episode (or current) mixed, mild",ICD9CM,09,mental health,no,FALSE
44836966,29661,"Bipolar I disorder, most recent episode (or current) mixed, mild",ICD9CM,09,mental health,no,TRUE
44836967,297.3,Shared psychotic disorder,ICD9CM,09,mental health,no,FALSE
44836967,2973,Shared psychotic disorder,ICD9CM,09,mental health,no,TRUE
44836974,301.81,Narcissistic personality disorder,ICD9CM,09,mental health,no,FALSE
44836974,30181,Narcissistic personality disorder,ICD9CM,09,mental health,no,TRUE
44836978,304.0,Opioid type dependence,ICD9CM,09,mental health,no,FALSE
44836978,3040,Opioid type dependence,ICD9CM,09,mental health,no,TRUE
44836979,304.02,"Opioid type dependence, episodic",ICD9CM,09,mental health,no,FALSE
44836979,30402,"Opioid type dependence, episodic",ICD9CM,09,mental health,no,TRUE
44836980,304.4,Amphetamine and other psychostimulant dependence,ICD9CM,09,mental health,no,FALSE
44836980,3044,Amphetamine and other psychostimulant dependence,ICD9CM,09,mental health,no,TRUE
44836981,304.51,"Hallucinogen dependence, continuous",ICD9CM,09,mental health,no,FALSE
44836981,30451,"Hallucinogen dependence, continuous",ICD9CM,09,mental health,no,TRUE
44836982,304.70,"Combinations of opioid type drug with any other drug dependence, unspecified",ICD9CM,09,mental health,no,FALSE
44836982,30470,"Combinations of opioid type drug with any other drug dependence, unspecified",ICD9CM,09,mental health,no,TRUE
44836991,310.1,Personality change due to conditions classified elsewhere,ICD9CM,09,mental health,no,FALSE
44836991,3101,Personality change due to conditions classified elsewhere,ICD9CM,09,mental health,no,TRUE
44836992,312.10,"Undersocialized conduct disorder, unaggressive type, unspecified",ICD9CM,09,mental health,no,FALSE
44836992,31210,"Undersocialized conduct disorder, unaggressive type, unspecified",ICD9CM,09,mental health,no,TRUE
44836993,312.11,"Undersocialized conduct disorder, unaggressive type, mild",ICD9CM,09,mental health,no,FALSE
44836993,31211,"Undersocialized conduct disorder, unaggressive type, mild",ICD9CM,09,mental health,no,TRUE
44837000,331.3,Communicating hydrocephalus,ICD9CM,09,neurological,no,FALSE
44837000,3313,Communicating hydrocephalus,ICD9CM,09,neurological,no,TRUE
44837003,334,Spinocerebellar disease,ICD9CM,09,neurological,yes,FALSE
44837004,337.2,Reflex sympathetic dystrophy,ICD9CM,09,neurological,no,FALSE
44837004,3372,Reflex sympathetic dystrophy,ICD9CM,09,neurological,no,TRUE
44837005,337.21,Reflex sympathetic dystrophy of the upper limb,ICD9CM,09,neurological,no,FALSE
44837005,33721,Reflex sympathetic dystrophy of the upper limb,ICD9CM,09,neurological,no,TRUE
44837009,341.22,Idiopathic transverse myelitis,ICD9CM,09,neurological,yes,FALSE
44837009,34122,Idiopathic transverse myelitis,ICD9CM,09,neurological,yes,TRUE
44837010,343.8,Other specified infantile cerebral palsy,ICD9CM,09,neurological,yes,FALSE
44837010,3438,Other specified infantile cerebral palsy,ICD9CM,09,neurological,yes,TRUE
44837011,343.9,"Infantile cerebral palsy, unspecified",ICD9CM,09,neurological,yes,FALSE
44837011,3439,"Infantile cerebral palsy, unspecified",ICD9CM,09,neurological,yes,TRUE
44837012,345.41,"Localization-related (focal) (partial) epilepsy and epileptic syndromes with complex partial seizures, with intractable epilepsy",ICD9CM,09,neurological,no,FALSE
44837012,34541,"Localization-related (focal) (partial) epilepsy and epileptic syndromes with complex partial seizures, with intractable epilepsy",ICD9CM,09,neurological,no,TRUE
44837015,347.01,"Narcolepsy, with cataplexy",ICD9CM,09,neurological,no,FALSE
44837015,34701,"Narcolepsy, with cataplexy",ICD9CM,09,neurological,no,TRUE
44837016,351.8,Other facial nerve disorders,ICD9CM,09,neurological,no,FALSE
44837016,3518,Other facial nerve disorders,ICD9CM,09,neurological,no,TRUE
44837017,352.6,Multiple cranial nerve palsies,ICD9CM,09,neurological,no,FALSE
44837017,3526,Multiple cranial nerve palsies,ICD9CM,09,neurological,no,TRUE
44837018,353.3,"Thoracic root lesions, not elsewhere classified",ICD9CM,09,neurological,no,FALSE
44837018,3533,"Thoracic root lesions, not elsewhere classified",ICD9CM,09,neurological,no,TRUE
44837019,354.1,Other lesion of median nerve,ICD9CM,09,neurological,no,FALSE
44837019,3541,Other lesion of median nerve,ICD9CM,09,neurological,no,TRUE
44837020,355.3,Lesion of lateral popliteal nerve,ICD9CM,09,neurological,no,FALSE
44837020,3553,Lesion of lateral popliteal nerve,ICD9CM,09,neurological,no,TRUE
44837021,357.82,Critical illness polyneuropathy,ICD9CM,09,neurological,no,FALSE
44837021,35782,Critical illness polyneuropathy,ICD9CM,09,neurological,no,TRUE
44837022,359.21,Myotonic muscular dystrophy,ICD9CM,09,musculoskeletal,yes,FALSE
44837022,35921,Myotonic muscular dystrophy,ICD9CM,09,musculoskeletal,yes,TRUE
44837024,361.02,"Recent retinal detachment, partial, with multiple defects",ICD9CM,09,ophthalmological,no,FALSE
44837024,36102,"Recent retinal detachment, partial, with multiple defects",ICD9CM,09,ophthalmological,no,TRUE
44837025,361.8,Other forms of retinal detachment,ICD9CM,09,ophthalmological,no,FALSE
44837025,3618,Other forms of retinal detachment,ICD9CM,09,ophthalmological,no,TRUE
44837026,362.18,Retinal vasculitis,ICD9CM,09,ophthalmological,no,FALSE
44837026,36218,Retinal vasculitis,ICD9CM,09,ophthalmological,no,TRUE
44837028,362.51,Nonexudative senile macular degeneration,ICD9CM,09,ophthalmological,no,FALSE
44837028,36251,Nonexudative senile macular degeneration,ICD9CM,09,ophthalmological,no,TRUE
44837029,362.71,Retinal dystrophy in systemic or cerebroretinal lipidoses,ICD9CM,09,ophthalmological,no,FALSE
44837029,36271,Retinal dystrophy in systemic or cerebroretinal lipidoses,ICD9CM,09,ophthalmological,no,TRUE
44837030,362.76,Dystrophies primarily involving the retinal pigment epithelium,ICD9CM,09,ophthalmological,no,FALSE
44837030,36276,Dystrophies primarily involving the retinal pigment epithelium,ICD9CM,09,ophthalmological,no,TRUE
44837032,363.08,"Focal retinitis and retinochoroiditis, peripheral",ICD9CM,09,ophthalmological,no,FALSE
44837032,36308,"Focal retinitis and retinochoroiditis, peripheral",ICD9CM,09,ophthalmological,no,TRUE
44837033,363.30,"Chorioretinal scar, unspecified",ICD9CM,09,ophthalmological,no,FALSE
44837033,36330,"Chorioretinal scar, unspecified",ICD9CM,09,ophthalmological,no,TRUE
44837034,363.34,Peripheral scars,ICD9CM,09,ophthalmological,no,FALSE
44837034,36334,Peripheral scars,ICD9CM,09,ophthalmological,no,TRUE
44837035,363.6,Choroidal hemorrhage and rupture,ICD9CM,09,ophthalmological,no,FALSE
44837035,3636,Choroidal hemorrhage and rupture,ICD9CM,09,ophthalmological,no,TRUE
44837036,364.71,Posterior synechiae of iris,ICD9CM,09,ophthalmological,no,FALSE
44837036,36471,Posterior synechiae of iris,ICD9CM,09,ophthalmological,no,TRUE
44837037,364.74,Adhesions and disruptions of pupillary membranes,ICD9CM,09,ophthalmological,no,FALSE
44837037,36474,Adhesions and disruptions of pupillary membranes,ICD9CM,09,ophthalmological,no,TRUE
44837038,365.04,Ocular hypertension,ICD9CM,09,ophthalmological,no,FALSE
44837038,36504,Ocular hypertension,ICD9CM,09,ophthalmological,no,TRUE
44837039,365.51,Phacolytic glaucoma,ICD9CM,09,ophthalmological,no,FALSE
44837039,36551,Phacolytic glaucoma,ICD9CM,09,ophthalmological,no,TRUE
44837046,369.11,"Better eye: severe vision impairment; lesser eye: blind, not further specified",ICD9CM,09,ophthalmological,no,FALSE
44837046,36911,"Better eye: severe vision impairment; lesser eye: blind, not further specified",ICD9CM,09,ophthalmological,no,TRUE
44837047,369.15,"Better eye: moderate vision impairment; lesser eye: blind, not further specified",ICD9CM,09,ophthalmological,no,FALSE
44837047,36915,"Better eye: moderate vision impairment; lesser eye: blind, not further specified",ICD9CM,09,ophthalmological,no,TRUE
44837048,369.2,"Moderate or severe vision impairment, both eyes",ICD9CM,09,ophthalmological,no,FALSE
44837048,3692,"Moderate or severe vision impairment, both eyes",ICD9CM,09,ophthalmological,no,TRUE
44837066,377.01,Papilledema associated with increased intracranial pressure,ICD9CM,09,ophthalmological,no,FALSE
44837066,37701,Papilledema associated with increased intracranial pressure,ICD9CM,09,ophthalmological,no,TRUE
44837067,377.04,Foster-Kennedy syndrome,ICD9CM,09,ophthalmological,no,FALSE
44837067,37704,Foster-Kennedy syndrome,ICD9CM,09,ophthalmological,no,TRUE
44837068,377.63,Disorders of other visual pathways associated with inflammatory disorders,ICD9CM,09,ophthalmological,no,FALSE
44837068,37763,Disorders of other visual pathways associated with inflammatory disorders,ICD9CM,09,ophthalmological,no,TRUE
44837069,377.72,Disorders of visual cortex associated with vascular disorders,ICD9CM,09,ophthalmological,no,FALSE
44837069,37772,Disorders of visual cortex associated with vascular disorders,ICD9CM,09,ophthalmological,no,TRUE
44837070,378.10,"Exotropia, unspecified",ICD9CM,09,ophthalmological,no,FALSE
44837070,37810,"Exotropia, unspecified",ICD9CM,09,ophthalmological,no,TRUE
44837071,378.15,Alternating exotropia,ICD9CM,09,ophthalmological,no,FALSE
44837071,37815,Alternating exotropia,ICD9CM,09,ophthalmological,no,TRUE
44837072,378.31,Hypertropia,ICD9CM,09,ophthalmological,no,FALSE
44837072,37831,Hypertropia,ICD9CM,09,ophthalmological,no,TRUE
44837073,378.4,Heterophoria,ICD9CM,09,ophthalmological,no,FALSE
44837073,3784,Heterophoria,ICD9CM,09,ophthalmological,no,TRUE
44837074,378.52,"Third or oculomotor nerve palsy, total",ICD9CM,09,ophthalmological,no,FALSE
44837074,37852,"Third or oculomotor nerve palsy, total",ICD9CM,09,ophthalmological,no,TRUE
44837075,378.61,Brown's (tendon) sheath syndrome,ICD9CM,09,ophthalmological,no,FALSE
44837075,37861,Brown's (tendon) sheath syndrome,ICD9CM,09,ophthalmological,no,TRUE
44837076,378.81,Palsy of conjugate gaze,ICD9CM,09,ophthalmological,no,FALSE
44837076,37881,Palsy of conjugate gaze,ICD9CM,09,ophthalmological,no,TRUE
44837077,379.16,Other degenerative disorders of sclera,ICD9CM,09,ophthalmological,no,FALSE
44837077,37916,Other degenerative disorders of sclera,ICD9CM,09,ophthalmological,no,TRUE
44837078,379.60,"Inflammation (infection) of postprocedural bleb, unspecified",ICD9CM,09,ophthalmological,no,FALSE
44837078,37960,"Inflammation (infection) of postprocedural bleb, unspecified",ICD9CM,09,ophthalmological,no,TRUE
44837084,385.12,Adhesions of drum head to stapes,ICD9CM,09,otologic,no,FALSE
44837084,38512,Adhesions of drum head to stapes,ICD9CM,09,otologic,no,TRUE
44837085,386.1,Other and unspecified peripheral vertigo,ICD9CM,09,otologic,no,FALSE
44837085,3861,Other and unspecified peripheral vertigo,ICD9CM,09,otologic,no,TRUE
44837086,386.2,Vertigo of central origin,ICD9CM,09,otologic,no,FALSE
44837086,3862,Vertigo of central origin,ICD9CM,09,otologic,no,TRUE
44837087,386.30,"Labyrinthitis, unspecified",ICD9CM,09,otologic,no,FALSE
44837087,38630,"Labyrinthitis, unspecified",ICD9CM,09,otologic,no,TRUE
44837088,386.52,"Hyperactive labyrinth, bilateral",ICD9CM,09,otologic,no,FALSE
44837088,38652,"Hyperactive labyrinth, bilateral",ICD9CM,09,otologic,no,TRUE
44837089,388.31,Subjective tinnitus,ICD9CM,09,otologic,no,FALSE
44837089,38831,Subjective tinnitus,ICD9CM,09,otologic,no,TRUE
44837093,389.12,"Neural hearing loss, bilateral",ICD9CM,09,neurological,no,FALSE
44837093,38912,"Neural hearing loss, bilateral",ICD9CM,09,neurological,no,TRUE
44837097,394.1,Rheumatic mitral insufficiency,ICD9CM,09,cardiac,no,FALSE
